step_id	sample_id	step_name	tool_id	category	command	status	return_code	remote_scheduler_job_id	reason	parsed_status	standard_tables
SRR11038083_annotation_amrfinderplus	SRR11038083	annotation	amrfinderplus	annotation	amrfinder -n /root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/04_plasmid_detection/SRR11038083/plasmid_contigs.fasta -d /root/autodl-tmp/resources/autoplasm/amrfinderplus/latest -o /root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_amrfinder_recovery_20260811/08_annotation/SRR11038083/SRR11038083.amrfinder.tsv	success	0			parsed	amr_genes,annotations,plasmid_annotation
